id,Emotion,Sentence
2531,Enjoyment,qua hồng Kong khen bánh mì VN ở VN mua bánh mì huynh hoa ăn no chưa tới 100k
1318,Enjoyment,ai có link video giới thiệu thành viên không vậy
2715,Enjoyment,"Đẹp trai có duyên mạnh mẽ linh động và mình luôn chúc bạn khi nào cũng mãi phòng độ lắng tự trong cuộc sống đó đây của bạn nhé ❤,,,,"
2196,Enjoyment,Chị mèo quay lqị
2147,Enjoyment,Chị ơi cho em lên tivi
3540,Disgust,"Sắc dục suy cho cùng cũng chỉ là da với thịt, máu mủ tanh hôi.Cái bẫy luân hồi đau khổ vô lượng kiếp, sa chân vào lục dục biết bao giờ mới thoát khỏi.Đừng vì thế mà sinh lòng lưu luyến, coi nhẹ luân thường đạo lý, thuần phong mỹ tục, liêm sỉ ở đâu. đạo đức ở đâu, văn hoá ở đâu, ĐỊA CHỈ Ở ĐÂU"
4235,Enjoyment,Tôi không thích dieu nhi chơi thôi mà nhìn cái miệng của bả hung dữ
3688,Enjoyment,Cái đoạn tát con chuột t cừi sặc lun😂
4798,Enjoyment,còn Wren Evans thì năm nào d nhỉ=))
3322,Disgust,"tôi phải nói thật như này
game việt nam thiếu yếu tố mod , quá tập trung vào chất liệu tạo nên trò chơi mà quên đi yếu tố cộng đồng
không có bất kỳ game nào cho phép mod game , tạo thêm nội dung cho game bằng các phương pháp chính thống
ờm... điều đó không xây đựng được cộng đồng cho người làm game , đỉnh cao nhất là game vô hạn , vô hạn mà engine của nó thì đóng , không mod thêm , nhà phát triển tự ý tích hợp 1 đống hổ lốn vào game ??
nếu việt nam thực sự có các dev chân chính , họ sẽ đầu tư 1 năm , 2 năm để hình thành bộ khung modding trước , rồi phát triển câu truyện của riêng mình trên cái khung đấy 
rồi sau đó sẽ là các câu truyện của cộng đồng trên cái khung đó"
2300,Enjoyment,chữ S ngược là s cali à
318,Enjoyment,10 triệu trở xuống có những máy chính hãng nào b
1152,Enjoyment,"Mình tiêu thụ thép cho thằng tàu, dán mác việt nam thì cái giá phải chịu là đúng rồi"
670,Disgust,"Yên tâm, quay lại Việt Nam lần 2, các bạn không hoà nhập, bạn hoà tan :))))"
585,Disgust,Cảm ơn Em trai nhé! Chúc Em ngày càng thành đạt!
4963,Disgust,Chuyện có tht hog vại nay e ms đi
4466,Enjoyment,sốp ơi e chờ cái video riêng của show 2 anh 5 tháng rùi ạ 🥹
2753,Enjoyment,2/1/2026 mình mới xem clip của Khoai. thật sự cảm động
4574,Fear,"vtv ơi, nếu anh chị có đau đầu làm nhìn lại 2025 thì liên hệ anh này nhé, đầy đủ 90% r ạ =))))))))"
707,Enjoyment,NN Việt Nam mình ko lo cho dân nghèo được thì cho họ nhập cư nước ngoài
3071,Enjoyment,Yeu Que Hương viet nam
330,Enjoyment,"Anh ơi, em định mua điện thoại cho ba ấy ạ. Em phân vân 2 chiếc honor 400 lite hay redmi note 14 pro plus 2 con này đều tầm 7tr ở trên cellphones ạ. Mong anh giải đáp dùm em ạ"
5097,Enjoyment,Toi thich
3315,Enjoyment,anh ko làm mỳ tôm hai trứng nữa hả
906,Enjoyment,Tôi học cả tiếng Nhật
3687,Enjoyment,Ai uốn nước thì đừng xem xem là sặc đó haha😂
1994,Enjoyment,Bảng chia sẻ rất tuyệt vời video này rất hay cảm ơn bạn đã chia sẻ đến những người hâm mộ
3398,Enjoyment,Anh tên là gì vậy
3363,Enjoyment,7554 phải nên hạng s chứ game hay thế mà cũng vì nạn crack nên game mới thua lỗ nặng nề và rút khỏi nền game thế giới
6621,Enjoyment,"Woa. Việt Nam quá là nhiều cảnh đẹp ạ. Nhân tiện năm mới, em có hữu duyên xem tử vi có bạn nào mong muốn nhắn em nha ^^"
5656,Enjoyment,"""Em có 180 và đây là tiền ăn..."""
502,Enjoyment,E hâm mộ chị lắm luôn e cũng người Hphong nè e đag du học bên Mỹ giống chị🥹
4746,Enjoyment,Một năm toàn drama khủng
6588,Enjoyment,Nam mô A Di Đà Phật🙏🙏🙏
228,Enjoyment,"anh dương ơi hiện tại em có  7 triệu muốn mua 1 chiếc điện thoại để học cấp 3 nên cần cấu hình dùng trong 3-5 năm , lâu lâu chơi vài  tựa game nhẹ  với lướt tiktok và cần bộ nhớ nhiều chút để phục  vụ học tập ,pin đủ dùng 1 ngày ạ quan trọng là ph em chỉ cho mua trực tiếp tại TGDD thoi ạ ,mong anh giúp em , chúc anh và gia đình nhiều sức khỏe"
837,Enjoyment,ST25 vừa ngon vừa năng suất. Lúa đẹp thật. Chúc mừng tem
6688,Surprise,Chất
3003,Enjoyment,có thấy mắc cười đâu thấy bình thường mà
1472,Enjoyment,"Bánh căn ăn giản di, ngon nhất là bánh căn trứng . Cũng như bánh xèo chỉ cần bánh xèo vỏ ăn với mắm nêm ứ bụng mới thôi. Ăn ngoài tiệm đúc bánh phải bỏ nhiêu mồi vì vậy mới có tiền và khách thì không thể nào ăn cành hông như ở nhà"
3652,Enjoyment,"Người sợ 👻❌ 
👻 Sợ người"
3709,Enjoyment,"con chuột bị vả cho ngu người:0
thiệt là tọi nghiệp"
1570,Fear,nhiều món quá
2870,Fear,đẹp quá
3802,Enjoyment,11 tuổi Band 3 con acc
954,Enjoyment,Một màu xanh hy vọng
767,Enjoyment,Nhớ cảnh chạy mưa hồi xưa quá
4982,Enjoyment,Anh tuyên vào vai này qua hợp. Quá xuất sắc anh ơi
3654,Disgust,"Người sợ ma.✖😂😂😂
Ma sợ người.✔😂😂😂"
6503,Enjoyment,Có cần đèn cầy cúng phật mua ủng hộ mình nha 😂😂😂
6147,Enjoyment,Đã đi và rất ghiền ạ khuyên mấy b nữ nên thủ kem chống nắng nhiều nhé vì nắng muốn điên 😂
4176,Enjoyment,Chơi dơ nhất là lâm vĩ dạ
4908,Enjoyment,A Tuyên có suy nghĩ làm một bộ chiếu rạp của riêng mình hong nhỉ
3538,Enjoyment,an còn sống ae cứ yên tâm nhé
584,Fear,2025 rồi vẫn xem
1930,Enjoyment,"Tôi biết thế nào anh bạn hàng xóm khó ưa cũng sẽ góp mặt mà! Từ đó đến giờ nhắc tới Trung Quốc là sẽ nhắc tới thị phi, không có một cái gì gọi là tốt đẹp hết! 🙂🙂🙂 Đồng ý Trung Quốc đóng góp một phần quan trọng vào kinh tế thế giới, nhưng mà cái thói khó ưa, hay nhận vơ, chúa copy của chúng nó thì khiến cho người ta thêm ghét thêm mà thôi!"
2839,Enjoyment,Nói khó nghe quá.
4914,Enjoyment,Bộ có hỗ me
5516,Disgust,"cạn lời,"
2176,Enjoyment,npc
4404,Enjoyment,Dầu thơm minh béo
1393,Enjoyment,I LOVE Việt Nam
6597,Enjoyment,Chỗ này có xin bay flycam được không mn
220,Enjoyment,Poco X7 Pro bữa săn sale lazada 12 - 13/12 áp xu thì bản 12/256 có thể áp dc là còn 6m
5915,Disgust,c xin giá t4 nha
848,Enjoyment,Hướng dẫn các bạn cắt lúa để theo nắm mối nắm để chéo một chút lúc lấy mới dễ
5657,Enjoyment,kinh🤯🤯🤯
3859,Disgust,Lần ngọc cầm súng làm màu
1503,Disgust,"Tại Việt Nam, một lượng lớn nước thải sinh hoạt, ước tính khoảng 90%, được xả trực tiếp ra môi trường mà không qua xử lý. Bãi biển, thực phẩm, không khí và cả quan chức chính phủ đều ô nhiễm!!"
944,Enjoyment,Lúa này đáng ra gặt xog để qua đêm hôm sau đập mới rụng hết đc bs ạ
5240,Enjoyment,"👉 Trọn Bộ NẮNG BÊN HIÊN NHÀ: https://www.youtube.com/playlist?list=PLMxlqDvwLslji7Tz_9Q_H9dLe27PKEdK9
🎉 Trọn bộ ĐỜI MẸ BỂ DÂU: https://www.youtube.com/playlist?list=PLMxlqDvwLslj3w1_eTaFQwjfXXncVq9Br"
4729,Enjoyment,"3 tuần trk ko kịp thực phẩm bẩn CAN -HL RÙI :"") MỞ BÁT KHAI TẾT DƯƠNG ĐÊ"
4838,Enjoyment,"chời ơi cái con nhỏ này đã làm người ta đau rồi mà vẫn đứng đó cười, ra xin lỗi người ta đi nhanh lên còn đứng đó làm gì nữa, đúng là con nhỏ đáng ghét mà😡😡😡😡😡😡😡"
2532,Surprise,Không ngon đâu
982,Enjoyment,Lúa nhà Maria ít rụng vì lúa no nước..còn lúa bên tony phong thiếu nước nên nó rụng nhiều.
854,Enjoyment,"Có mờ ô 2Q ""keo""  thì có,chỉ có làm nước mát cho thợ gặt uống mà Quên,quên ""khôn"" nhề 2Q."
4971,Enjoyment,kh bao giờ gọi anh là tuyên mà gọi là vi cá vì hình ảnh của anh nổi nhờ vi cá 😂
1749,Enjoyment,Mùa đông ăn lẩu cá đuối ngon lắm chị
6223,Fear,thích thế
529,Enjoyment,"Trời ơiiii anh ơi em xem video mà mê quá anh ơi
Nhẹ nhàng mà sâu lắng, trạm khắc theo cách riêng🥰"
3122,Disgust,rất đáng để mong chờ
5043,Enjoyment,Kiếm hài kịch phim có nội dung nghệ thuật hài sao hiếm quá_ coi lướt qua tý là thấy chán
5757,Enjoyment,3 ngày 2 đêm của ngày lễ 30.4-2.5 giá sao ạ
4188,Disgust,Chí Tài mới là nghệ sỹ đa năng
586,Enjoyment,xem anh Khoai chữa lành quá ạ
3495,Enjoyment,Game j vậy anh em? PS2 chơi đc ko?
2521,Enjoyment,Món ăn quê vẫn là số 1
182,Disgust,Ai xài honor 400 pro 9 hãng r xin ý kiến với
6490,Enjoyment,"Ở đây có 2 giá vé cáp treo ak mn, combo đi hết 2 chùa với đỉnh tổng giá cáp treo bao nhiêu vậy mn"
4161,Enjoyment,mắc cười muốn bể bụng
3635,Disgust,Chỉ muốn nói 1 câu thôi “người Việt Nam mình hông có dở”
3352,Disgust,Vid này có hơi nhiều tín hiệu var🐧
6678,Enjoyment,Đeo tai nghe cực cuốn
6293,Enjoyment,"Ê đẹp lắm bây ơi, đi thì nhớ đi sở thú nha mấy em trog đó dễ thw lắm"
2855,Enjoyment,Đẹp quá. Đi du lịch xin đừng vứt rác trong xe ra cao tốc. Nhiều cao tốc đầy rác hai bên đường. Xin giữ rác trong xe. Tôn trọng tổ quốc mình một chút.
5524,Enjoyment,@️Trâm Nè Em @Mei..Mei @Rose NT @Kênh Ba bé Bơ🥑
5300,Enjoyment,xem phim nhìn cảnh nhớ nhà quá
1115,Fear,Tiền bạc còn o có mà xây dựng các công trình tùm lum lấy vốn năng lực đâu ra các đại ca
5866,Enjoyment,"Tìm bạn tập ghép nhóm PT 1:2, ghép với học viên nữ của tui giá rẻ (chia đôi phí). Một khóa cơ bản 10 đến 20 buổi đủ để bạn tập một mình
Khu vực : q6 q8 q10 q11 (ways gần ĐH Bách Khoa) Tân Bình ạ
Cảm ơn chủ post cho mình đăng nhờ, có phiền mình sẽ xóa ngay 🦔"
6204,Enjoyment,"tư vấn mình tua Quảng châu, Thẩm Quyến"
5561,Enjoyment,"""Em có 180 và đây là tiền ăn..."""
4202,Enjoyment,💥 XEM FULL tại đây: https://www.youtube.com/playlist?list=PLxNMBnO9F8FOdZR7YLDrrT0bk3WaYyApf
3809,Surprise,M thiên tài
5206,Enjoyment,Thông cảm cho chị chứ chích ngừa covit nên quên
571,Enjoyment,"Mình là người con Miền Tây, thấy Khoai quay clip về Miền Tây quê hương mình thật sự rất xúc động mắc dù video thực hiện đã rất lâu rồi nhưng xem lại vẫn như mới ngày hôm qua.....cảm ơn Khoai nhiều lắm, người lưu giữ ký ức Miền Tây !"
4462,Enjoyment,Chưa gì đã hóng content này của năm 2025 ròi
5565,Enjoyment,ê đang ăn luôn á 😭
2190,Enjoyment,"Anh “ đạt không chín "" đọc ngược lại  😅😅😂😂"
984,Enjoyment,Tốn cơm tốn tiền mà thuê bọn này Antonio
1819,Enjoyment,3 :28 nhìn càng cua to vcccccvvlllllllllll là muôn đớp rồi❤😂😢🎉
32,Enjoyment,"con find x9 giờ mn mua loay hoay 18-19 củ thì nó bố phân khúc dưới 20, trên 20 ra tgdd không trừ quà à:)))"
3960,Enjoyment,Hâm mộ cách dẫn ct của anh thành trung vừa thông minh lại vừa hài hước nữa
1634,Enjoyment,"Phở là của Người Việt vì bánh phở được chế biến từ Bột gạo, còn Mỳ được chế biến từ bột bột mỳ của Lúa lúa mạch nhé..."
5854,Fear,Nó chán thoii rồi =))). Mà ai chưa đi thì đi cho biết cũng đc. Đá me kế cái ks Lại Sơn bao ngon.
2952,Enjoyment,chịu cứng kk
3963,Disgust,đây là ví dụ cho những người thông tin đèu đeo kính !!!
6078,Enjoyment,Bàu trắng đó ik xe trên cát 15k 1 người à mn
3582,Enjoyment,"Họ cứ kêu Việt Nam không làm nổi cái ốc vít, rồi khi làm ra ốc vít họ lại so sánh với ốc của Nhật, Mỹ, các nước tốp 1 2 rồi phỉ nhổ sản phẩm của người mình làm ra, tẩy chay, bới móc, chỉ có chỉ trích mà không nêu ra giải pháp. Nhiều người còn đổ lỗi cho chế độ trong khi tự thân mình đang tìm cách khuấy đục, đạp đổ thay vì đóng góp cho cộng đồng."
5323,Enjoyment,Thích dv Ngân Hoà xinh đẹp👍👍🫶🌹💕
2712,Enjoyment,2026. Đây vẫn là video mình xem đi xem lại nhiều nhất của Khoai
1840,Disgust,"Tào lao,"
2847,Enjoyment,việt nam ta có rất nhiều cảnh đẹp ngang tầm thế giới
6788,Enjoyment,"Nó vừa Châu Âu, một tý Châu Phi, lai lai Châu Á và đặc biệt là ngoại ngử Tiếng Việt cái thấy nó sang hẳn ra🤭"
4158,Enjoyment,"Canh tạp tàn là miền tây có nha,gồm nhiều loại rau như rau má,mỏ quạ,nhãn lồng,cải trời,ray chay,bình bát dây,hay bỏ khoai lang vô ăn cũng được❤ nấu với cá hoặc tôm cua tép bao ngon❤"
5547,Enjoyment,Trời ơi người ta ăn chu bin thần luôn Á nhưng mà chắc làu
5126,Enjoyment,Quá hay luôn kkk
133,Enjoyment,Làm thế nào để kích vào kênh Dương Dê
1631,Disgust,Nguoi doc can phai hoc them cach phat am tieng anh . Co nay phát âm qua tê.
2487,Enjoyment,"Chời chời , chắc chớt quá 😂😂😂😂😂😂"
2207,Enjoyment,Chị mèo hôm nay bao nhiêu tuổi rồi 😊😊😊😊😊😊
2585,Disgust,Sao mình đi qua không thấy có khách…
153,Enjoyment,"Cháu chào chú Dương, cháu đang cần mua 3 chiếc điện thoại android giá lần lượt là 3tr, 4tr, 6tr (toàn diện nhất trong tầm giá, ưu tiên máy chính hãng) mà không biết nên chọn máy nào! Chú tư vấn giúp cháu với ạ! Chúc chú và gia đình thật nhiều sức khoẻ ạ."
5930,Disgust,Quá đẹp và tuyệt vời
2458,Fear,đẹp quá
2221,Enjoyment,Ăn bụi no luôn 😂😂😂😂😂😂😂
5514,Enjoyment,Cười xỉu 😂😂😂
5025,Enjoyment,Hay cho một like k bắt buộc nha
1935,Enjoyment,Mùa hè mà làm một cốc nước mía đá 🍹🍹🍹🍹🍹🍹🍹 thì ngon phải biết😋😋😋😋😋😋😋😋😋
542,Enjoyment,xem lại thấy đáng yêu quá tr
1098,Enjoyment,"Mỹ họ không vu oan cho ai bao giờ , chỉ có việt nam là nói ngoa cho Mỹ thôi!!!"
31,Enjoyment,mn ơi mình định mua k70pro cũ nhưng mà sạc 700 lần r nhìn cũng mới thì giá bao nhiêu là hợp lý v
2395,Enjoyment,Nghe cái chữ cá ( quả) là biết là chỉ là cái mác lừa mọi người mà thôi.
3594,Enjoyment,"Từ nơi đồng xanh thơm hương lúa 🗣
(Thiếu Thần Trùng)"
6337,Sadness,rẻ vậy
777,Enjoyment,Bên QQ có máy tuốt lúa mà bên team QL mấy kênh chưa có cái máy tuốt nào toàn đập bằng tay lâu lắm .lúa bên QQ này tốt thật bên Công Giáp lúa xấu lắm
2703,Enjoyment,trời ơi xem video của a chữa lành qw :3🥰
3848,Disgust,Bị mê Atus áaaa 😊
6692,Enjoyment,tui thuộc bài nhạc này luôn nè
3755,Enjoyment,Tui 13 tuổi đang lm game ln trong roblox
2932,Enjoyment,Cảnh đẹp quá bạn ơi
4181,Disgust,"Có phải 7 Nụ mùa mới 2025 không vậy, Zui á nhe ❤❤❤❤❤❤❤😂🎉🎉🎉🎉🎉🎉🎉🎉"
2056,Enjoyment,"Vỉa hè mà giá đó không rẻ đâu, không ngon ai ăn."
4988,Enjoyment,phim hay quá trời.
5188,Enjoyment,Hài quá đi bạn ơi
4970,Enjoyment,Phim này tựa như phim LÀM GIÀU VỚI MA
308,Enjoyment,Bx sát Tết ss a 56 còn hơn 6tr tí quá thơm mà ch đủ tiền
2653,Enjoyment,Đoạn thác Bản Giốc đẹp dã man 😮
164,Enjoyment,Có nên bán 14T pro mua iPhone 15 pro ko anh dương xin a tư vấn ạ
6454,Enjoyment,Đẹp lắm ha mn
5937,Enjoyment,Vé Blueline bạn mua online hay tại chỗ vậy ạ? Mình tính mua online mà thấy chỗ nào cũng sold out hết rồi ạ 😢
683,Enjoyment,Trời ơi Việt Nam giờ còn có những con người nghèo vậy đấy hả Trời ơi nhà nước có nhìn thấy không cuộc sống dân mà bỏ bê vậy hả
1097,Disgust,"Cộng sản là một lũ lưu manh. Chỉ lừa dối được Obama. Bi den thôi. 😢
Còn Trump cộng sản chưa bao giờ là bạn 😂😂😂😂😂😂😂😂😂"
3458,Enjoyment,Mắc cỡ con game đồ hoạ thua con game rác của anh bạn hàng xóm
2131,Enjoyment,Ngồi chơi cũng được lên tivi ahihi😅😂
3664,Enjoyment,"Bn sợ geam ❌️ 
Geam sợ bn ✅️ 
Ma cũng sợ bn haha😅😅"
5470,Enjoyment,Là mẹ nè con😂
3707,Enjoyment,tui xem bản gốc r
5775,Enjoyment,2 người lớn và 1 trẻ em giá bao nhiêu đi từ ngày 21/3 trở đi có tua k
1107,Enjoyment,"Tại vì tụi mày chửi rủa nó là bọn đế quốc tư bản bóc lột, nhìn lại tụi mày đi chính tụi mày mới là tư bản bóc lột, nó áp thuế quan là không sai"
4588,Disgust,vừa ăn vừa xem lại mấy drama đình đám  đúng là hết sẩy!!!!
2537,Enjoyment,Nhìn bao bì có cảm giác hoài niệm sài gòn quá ha.
152,Fear,Rất là mong ai đó cho ý kiến rằng Poco X7 5G 8/256 giá 4690K có phải là Best Choice rồi không. Hay t đang chưa nhận ra 1 nguyệt quang nào đó pro hơn trong tầm giá đó? 🫥
1797,Enjoyment,Rau muống hoặc rau lang xào tỏi đỉnh vc luôn. Rau lang luộc chấm mắm tỏi rồi uống nước rau lang là trải nghiệm hơi bị lạ 🤣🤣🤣
4735,Enjoyment,đề 2025 nào khó lịch sử ? nó chỉ lạ nhất lịch sử chứ so điểm 10 hay phổ điểm vẫn cao hơn nhiều so với các năm khác mà ? môn lí riêng tổng số điểm 10 của năm 2025 đã hơn tổng số trên 9 của 2023 rồi
4255,Enjoyment,Cười sản khoái vui re
1805,Enjoyment,Năm KHO BOM + Sáu LỰU ĐẠN 🗡️🗡️🗡️🪏🪏🪏🔪🔪🔪🗡️🗡️🗡️
2621,Disgust,Có bã mía ko
3230,Enjoyment,"1:19:49 đoạn này anh hai solo với bố đời ai win nhỉ,anh hai là cảnh sát mà"
3276,Enjoyment,"Yêu cầu yêu cầu yêu cầu. Làm thêm games phá án của Việt Nam. Quán cháo, quán gà , quán vịt quán chó, quán mèo, hủ tiếu, cơm, v.v... rất nhiều nhiều. Đậm chất Việt Nam. Cả 1 kho tàn đẵng cấp ❤❤❤ Việt Nam về phá án 😂😂😂"
1984,Enjoyment,Tra Vinh quê hương tôi ❤
389,Enjoyment,E chưa mua đthoaij trên shoppy nên cũng phân vân
6495,Enjoyment,Vườn ưu đàm này mới có
2422,Enjoyment,A Khoai dễ thương ❤ đi đâu cũng đc mọi ng yêu mến ❤❤❤❤❤
622,Fear,"Cho tui hỏi bà kia đâu ta, cái bà lúc trc đi chs vs bà này r còn đc gọi là chj em sinh đôi nx:)))"
3895,Enjoyment,"để mà nói mùa 3 là mùa khá hoàn chỉnh, tôi cảm nhận được có rất nhiều cải thiện từ mùa 1. mùa 3 là mùa làm tôi thấy cười nhiều nhất, mãn nhãn nhất."
5299,Enjoyment,"🙏🙏🙏 Nam Mô A Di Đà Phật
🌺 Bài thơ: VÔ THƯỜNG
_Xuân Hồng_ 2014

Làm sao vui khi đời là bể khổ
Ai đã hay sao vẫn mãi reo cười
Khó khăn ta mới có được kiếp người
Vậy chi bằng lo tu mà sống tốt ?.

Cái thân người một hình hài xương cốt
Khéo điểm tô thịt, gân, máu,...dối gian
Cố chau chia rồi thân cũng hoại tàn
Như cỗ xe hao mòn theo chân ngựa
Ôi tráng kiện thanh xuân đâu còn nữa
Đôi mắt mờ, hai má hóp, lưng cong,...
Như Cò già thoi thóp giữa đêm đông
Bởi mệt mỏi một thời đua bắt tép!
Nhà cửa kia dẫu lâu đài sang đẹp
Cũng có ngày về cát bụi như ta
Xuân có về tươi thắm những cành hoa
Đâu ở mãi để rồi hoa tàn úa
Ham lợi danh, ham tình, tài, nhung lụa,...
Chết xuôi tay nào có giữ được đâu!
Mối tình trần, ai cũng biết khổ đau
Nhưng buông xả thì chân đi lòng tiếc
Đời tươi đẹp rực hồng trong mắt biếc
Đời đổi thay cho mắt lệ tuôn rơi...

Trẻ không tu già yếu mới tiếc đời
Ước quay lại để mà tu giải thoát
Sức khỏe xưa vô thường nay chiếm đoạt
Xót ngậm ngùi tang tóc cảnh sinh ly...!
( Nam Mô A Di Đà Phật )
_()__()__()__()__()__()__()__()__()__()__()__()__()_

🙏 ""Thực ra bài thơ VÔ THƯỜNG này mình chỉ chọn lọc những lời Pháp hay và cơ bản của thầy Thích Giác Thiện trong bài thuyết Pháp có tên là VÔ THƯỜNG để chuyển sang dạng thơ cho ấn tượng và dễ nhớ. Nên mọi thắc mắc về nội dung và ý nghĩa của bài thơ, xin mời các bạn lên YouTube nghe bài thuyết pháp này thì sẽ rõ...""
Hoan hỷ, hoan hỷ...
Zalo: 0933.779.335
Facebook: Bùi Xuân Hồng 
Kênh YouTube: Bùi Xuân Hồng
Xin thường niệm!
Nam Mô A Di Đà Phật 🙏🙏🙏"
3005,Enjoyment,Con đại bàng Việt Nam 😂😂
4551,Enjoyment,tự nhiên ném cờ cali vào thùng rác làm chi bẩn hết cả thùng rác
6455,Enjoyment,Mình đi hôm mùng 9 âm giá vé cáp lên xuống 650k nhé ạ
478,Enjoyment,Nói cho vui...cho bớt tức...khg có danh sách tên thì bao nhiêu cũng huề...chìm xuồng luôn.từ mấy chục năm nay có xuồng nào nổi lên đâu...cả trăm vụ xuồng mục nát co thây ma nào nổi lên?
3543,Enjoyment,game tên gì vậy
6056,Disgust,Cốn lài cát không 😂
2691,Enjoyment,Cao bằng đẹp quá
799,Enjoyment,Bón phân không điều. Nên chín không điều.
115,Enjoyment,"chào chú dương, chúc chú nhiều sk ạ!
cháu xin tư vấn đth nhu cầu như sau
cháu muốn mua iphone trong tầm giá tầm 14 triệu đang phân vân iphone 16e new, iphone 15 new và iphone 14 pro cũ
nhu cầu: máy dùng lâu dài trên 5-6 năm tác vụ cơ bản mxh, chat, xem phim nhiều, chuyển khoản, ít khi chơi game, ko quan trọng pin nhưng xài mượt ko lag. chụp ảnh đẹp nhưng ko cần góc siêu rộng, chân dung 1x 2x là đủ, zoom xa thì ít xài chỉ cần ko bị noise nhiều là oke (đang dùng 11 prm zoom khá ổn), lâu lâu có quay concert nhưng cũng chỉ cần ko bị noise nhiều, còn lại ko quay video. với lại cháu là người cũng thích công nghệ nên cũng khá muốn trải nghiệm các tính năng AI. 120hz cũng tiếc nhưng cháu ko chơii game nên hi sinh cũng dc và cũng tiếc dynamic island nữa :'). hiện tại cả 3 máy đều đáp ứng tốt tác vụ cơ bản trên của cháu
hay là cố lên 15 plus ạ, cháu không thích pro max vì cầm khá cấn và nặng (đang xài 11 pro max thấy hơi khó chịu cầm nắm mà viền vuông chắc k sao, 200g cũng ko nặng), nhưng mà 15 plus cái màn to đánh đổi nhiều thứ quá nên cháu cũng ko muốn lắm. căn bản cả 3 máy đều dùng dc tác vụ cơ bản, nhưng 14 pro nó hơi cũ nữa. cháu cũng muốn xài màn 6.3 hoặc 6.5 của ip air hơn, 6.1 hơi nhỏ (cháu cầm thử rồi) nhưng kinh phí chỉ tới đó nên thôi cũng được.
mongg chú giải đáp"
915,Enjoyment,"Sao k tận dụng cấy kuas ở mương nc nhỉ ,thấy có nh bụi lúa mọc ở mương nc tốt thế"
5117,Enjoyment,Yêu thích hai bạn nhiều ❤❤❤❤❤❤
2901,Surprise,Va đẹp
2992,Enjoyment,Cái cuối 😅😅😅
6522,Fear,ước dc đi 1 lần
3136,Enjoyment,board game thần tích chuyên xuất hiện tại fes nè. Hay cực
2650,Enjoyment,Lẫu tự sôi. Lạ nhỉ. Ở đâu bán mình sẽ mua!
3249,Enjoyment,Làm cái đồ hoạ engine thời đồ đá.nhìn ngứa dái
6146,Enjoyment,Tháng 9 này đi. Bạn nào phan thiết chỉ chỗ ăn uống ngon hợp túi tiền với cf chill ạ🥰🥰
4987,Sadness,phim hay quá
2096,Fear,Thịt thấy ghé qua không biết thịt đã cứ không màu thịt thấy không được tuoi
1154,Enjoyment,chỉ là thép mà thổi phồng bóp méo làm hoang mang thị trường vn là sao vậy ?
2106,Enjoyment,Vào quán sang là bị đội giá bởi vì họ thuê mặt bằng cao
4507,Enjoyment,Bọn cali bọn bây có bọn đang sài tiếng của ai mà cali bọn chỉ là một con tém thôi bọn có cái tuổi mà sài tiếng nước tao
5568,Enjoyment,[Sticker] cái gì dạy
2114,Enjoyment,"Thằng này nói nhiều quá, tao lao quá."
701,Enjoyment,Bọn quan tham nó lại bảo thua chuồng dê nhà nó...😂😂😂
5460,Enjoyment,[Sticker] mầu hồng đúng không ạ
4138,Enjoyment,Cho mik xin tên hãng váy của uyển ân em gái trấn thành á
5955,Enjoyment,B ơi mk xin tên ksan ở Seoul zớii
3231,Disgust,làm sai để tải game này ad oi
1081,Enjoyment,Thấy mặt là đốn tim :)))
4182,Enjoyment,"👉 HÁT NHƯ CỐ NS PHI NHUNG SỐNG LẠI, NSƯT Đại Nghĩa HẾT HỒN dụi mắt liên tục: https://youtu.be/Y7pAXOHfSx0"
2206,Enjoyment,wtf đồ ăn việt song bay sang tận đâu v
5254,Enjoyment,"Tui coi được gần 10phut,  thấy dzo he."
3106,Enjoyment,"Việt nam  quê hương tôi thật sự đẹp tuyệt vời,  nên  khách  các  nước  trên  thế giới  phải  ngưỡng mộ,  đã  đến  việt nam  thăm  quan  các    tỉnh  thành phố  Du  lịch  của  Việt nam  mình,"
4741,Enjoyment,Cái nghèo đã cứu tôi rất nhiều lần
2245,Enjoyment,Ê cho tui xin tên kênh truyền hình hay video nào đó đi 🥹
953,Enjoyment,Phải làm cái bờ to để khi vẫn chuyển dễ đi hơn
1052,Enjoyment,Giỏi vậy e
134,Fear,"Honor 400 pro săn sale tầm 13.4 triệu, có nên mua ko Anh ? E ko chơi game, chủ yếu chụp hình thôi. Cảm ơn Anh tư vấn"
1419,Enjoyment,Chứng tỏ người Việt nuôi nhiều bò.
6094,Enjoyment,Xin vé đi tua 2 ngày 1 đêm 4 người ạ
1348,Enjoyment,tui mê món phở BÒ
348,Enjoyment,Làm cách nào để áp mã vochou vào khi mua máy vậy nhỉ ????????????????
1001,Enjoyment,"Sao lại thuê một ng không làm được việc như Iva? Đến trông lúa, canh đuổi chim mà còn không làm được thì thuê làm gì?"
2981,Enjoyment,Lúc đó vừa  hết lu
5877,Enjoyment,Chị muốn đặt tour cho gđ 4 người ! Hd giúp chị . Thanks e
338,Enjoyment,Em mới lên cấp 3 mà tài chính tầm 7-9 tr có máy nào dùng ổn định không chậm thông báo với chơi game tốt tốt tí không ạ
5216,Enjoyment,tình huống nào cũng hài
